3430 378.760000
3450 372.940000
3470 374.420000
3490 371.740000
3510 367.960000
3530 376.920000
3550 373.740000
3570 380.560000
3590 371.700000
3610 385.060000
3630 383.120000
3650 370.700000
3670 373.400000
3690 370.160000
3710 377.140000
3730 374.580000
3750 382.280000
3770 369.800000
3790 376.820000
3810 368.680000
3830 378.480000
3850 372.380000
3870 370.300000
3890 378.940000
3910 375.660000
3930 387.320000
3950 361.000000
3970 375.800000
3990 371.700000
4010 379.240000
4030 370.540000
4050 368.380000
4070 367.700000
4090 382.680000
4110 375.120000
4130 373.240000
4150 395.440000
4170 368.260000
4190 383.540000
4210 381.740000
4230 369.440000
4250 386.960000
4270 375.040000
4290 379.460000
4310 374.580000
4330 362.080000
4350 374.920000
4370 374.700000
4390 377.440000
4410 385.700000
4430 395.580000
4450 369.700000
4470 457.640000
4490 399.280000
4510 405.540000
4530 387.820000
4550 377.460000
4570 378.840000
4590 381.940000
4610 393.100000
4630 390.620000
4650 370.720000
4670 380.220000
4690 386.100000
4710 378.700000
4730 383.160000
4750 385.720000
4770 386.160000
4790 378.760000
4810 406.080000
4830 383.140000
4850 376.200000
4870 379.900000
4890 383.580000
4910 373.820000
4930 386.840000
4950 366.960000
4970 376.240000
4990 391.760000
5010 387.660000
5030 382.120000
5050 367.800000
5070 371.400000
5090 390.320000
5110 380.020000
5130 373.780000
5150 383.140000
5170 389.160000
5190 380.920000
5210 381.080000
5230 379.120000
5250 388.160000
5270 377.760000
5290 386.760000
5310 395.900000
5330 377.760000
5350 383.320000
5370 379.820000
5390 384.340000
5410 380.760000
5430 380.260000
5450 376.440000
5470 558.140000
5490 384.240000
5510 479.500000
5530 379.560000
5550 380.940000
5570 383.980000
5590 382.420000
5610 384.360000
5630 390.880000
5650 371.120000
5670 388.400000
5690 445.000000
5710 409.760000
5730 393.240000
5750 375.960000
5770 390.620000
5790 374.680000
5810 387.360000
5830 388.400000
5850 384.500000
5870 401.140000
5890 398.900000
5910 387.440000
5930 380.640000
5950 386.700000
5970 398.600000
5990 388.580000
6010 397.380000
6030 390.820000
6050 411.000000
6070 413.520000
6090 376.020000
6110 384.400000
6130 386.680000
6150 393.580000
6170 386.640000
6190 387.820000
6210 392.760000
6230 452.160000
6250 371.020000
6270 391.640000
6290 396.680000
6310 401.640000
6330 407.900000
6350 425.760000
6370 823.320000
6390 517.160000
6410 476.300000
6430 405.460000
6450 419.160000
6470 406.140000
6490 446.300000
6510 398.880000
6530 419.520000
6550 423.260000
6570 403.580000
6590 408.820000
6610 389.140000
6630 447.800000
6650 1520.640000
6670 414.920000
6690 389.020000
6710 418.580000
6730 422.620000
6750 409.140000
6770 404.760000
6790 423.540000
6810 414.580000
6830 403.160000
6850 406.240000
6870 425.160000
6890 439.740000
6910 434.400000
6930 445.220000
6950 432.440000
6970 428.840000
6990 428.260000
7010 434.640000
7030 403.420000
7050 405.980000
7070 397.640000
7090 389.240000
7110 410.300000
7130 416.060000
7150 412.800000
7170 415.940000
7190 404.100000
7210 419.100000
7230 407.760000
7250 409.680000
7270 480.540000
7290 416.920000
7310 401.760000
7330 418.540000
7350 439.880000
7370 437.700000
7390 406.820000
7410 380.120000
7430 434.540000
7450 534.300000
7470 405.800000
7490 506.660000
7510 436.100000
7530 506.380000
7550 421.780000
7570 439.420000
7590 429.540000
7610 438.880000
7630 1165.620000
7650 444.520000
7670 420.820000
7690 410.480000
7710 415.120000
7730 411.780000
7750 442.020000
7770 441.200000
7790 440.100000
7810 399.700000
7830 654.480000
7850 415.960000
7870 436.540000
7890 435.060000
7910 418.100000
7930 666.380000
7950 679.520000
7970 557.160000
7990 902.100000
8010 426.880000
8030 450.140000
8050 443.480000
8070 633.320000
8090 430.600000
8110 445.200000
8130 450.340000
8150 428.100000
8170 393.600000
8190 384.600000
8210 441.360000
8230 461.780000
8250 466.220000
8270 393.640000
8290 387.920000
8310 395.420000
8330 404.400000
8350 393.060000
8370 461.520000
8390 455.000000
8410 592.540000
8430 402.900000
8450 456.180000
8470 451.800000
8490 413.100000
8510 460.280000
8530 464.340000
8550 408.220000
8570 392.000000
8590 397.760000
8610 418.500000
8630 400.260000
8650 523.780000
8670 409.440000
8690 408.000000
8710 394.320000
8730 464.820000
8750 410.180000
8770 406.880000
8790 426.640000
8810 401.020000
8830 392.240000
8850 479.280000
8870 392.980000
8890 423.140000
8910 449.980000
8930 430.220000
8950 439.620000
8970 413.920000
8990 405.780000
9010 419.900000
9030 398.400000
9050 404.880000
9070 421.140000
9090 539.180000
9110 421.160000
9130 395.200000
9150 461.360000
9170 403.540000
9190 398.640000
9210 395.340000
9230 395.680000
9250 416.360000
9270 392.380000
9290 469.960000
9310 1202.860000
9330 408.600000
9350 399.420000
9370 413.960000
9390 414.800000
9410 395.420000
9430 411.020000
9450 440.620000
9470 410.380000
9490 414.020000
9510 400.560000
9530 399.220000
9550 437.600000
9570 546.780000
9590 417.260000
9610 425.060000
9630 416.640000
9650 403.640000
9670 399.600000
9690 390.740000
9710 403.600000
9730 409.860000
9750 440.120000
9770 483.960000
9790 464.640000
9810 485.560000
9830 448.080000
9850 398.060000
9870 414.680000
9890 409.480000
9910 600.020000
9930 491.080000
9950 402.040000
9970 392.560000
9990 406.700000
10010 397.500000
10030 411.080000
10050 404.260000
10070 384.160000
10090 405.120000
10110 393.420000
10130 404.380000
10150 402.460000
10170 391.700000
10190 403.120000
10210 404.560000
10230 414.080000
10250 414.500000
10270 405.640000
10290 421.840000
10310 413.420000
10330 429.280000
10350 406.540000
10370 406.020000
10390 390.640000
10410 399.580000
10430 409.060000
10450 390.560000
10470 408.380000
10490 392.760000
10510 404.380000
10530 405.880000
10550 410.600000
10570 406.080000
10590 405.920000
10610 432.140000
10630 412.920000
10650 408.280000
10670 390.260000
10690 405.100000
10710 433.800000
10730 402.920000
10750 429.620000
10770 412.640000
10790 405.440000
10810 394.680000
10830 444.220000
10850 414.840000
10870 386.760000
10890 398.700000
10910 402.940000
10930 407.340000
10950 395.200000
10970 409.480000
10990 399.360000
11010 406.660000
11030 411.940000
11050 397.280000
11070 395.080000
11090 433.040000
11110 406.680000
11130 408.880000
11150 390.560000
11170 410.420000
11190 393.360000
11210 430.200000
11230 417.580000
11250 411.720000
11270 424.760000
11290 420.320000
11310 399.020000
11330 401.740000
11350 407.580000
11370 415.600000
11390 400.340000
11410 430.740000
11430 417.500000
11450 412.000000
11470 407.100000
11490 391.300000
11510 410.820000
11530 405.960000
11550 496.240000
11570 413.280000
11590 404.020000
11610 427.880000
11630 416.480000
11650 407.360000
11670 401.080000
11690 413.720000
11710 428.020000
11730 604.540000
11750 406.140000
11770 410.560000
11790 433.520000
11810 414.760000
11830 414.120000
11850 402.200000
11870 413.820000
11890 408.100000
11910 418.460000
11930 394.380000
11950 412.220000
11970 428.240000
11990 422.660000
12010 420.360000
12030 409.680000
12050 415.600000
12070 429.820000
12090 399.520000
12110 411.700000
12130 402.820000
12150 408.560000
12170 409.840000
12190 416.540000
12210 434.260000
12230 404.140000
12250 407.000000
12270 434.040000
12290 393.220000
12310 404.420000
12330 401.220000
12350 421.720000
12370 412.680000
12390 418.700000
12410 427.540000
12430 417.400000
12450 411.200000
12470 419.620000
12490 428.380000
12510 419.080000
12530 411.000000
12550 413.120000
12570 435.720000
12590 419.300000
12610 399.120000
12630 408.260000
12650 424.620000
12670 406.820000
12690 420.280000
12710 423.340000
12730 400.380000
12750 409.400000
12770 423.260000
12790 432.700000
12810 405.460000
12830 420.040000
12850 413.420000
12870 409.920000
12890 406.820000
12910 404.320000
12930 417.160000
12950 417.220000
12970 393.160000
12990 414.460000
13010 488.240000
13030 425.300000
13050 421.820000
13070 415.860000
13090 405.440000
13110 418.820000
13130 397.600000
13150 429.180000
13170 442.460000
13190 421.760000
13210 436.200000
13230 435.220000
13250 442.180000
13270 424.880000
13290 420.120000
13310 410.060000
13330 422.420000
13350 432.060000
13370 419.780000
13390 411.340000
13410 412.780000
13430 429.040000
13450 421.600000
13470 417.780000
13490 404.160000
13510 418.720000
13530 426.240000
13550 440.920000
13570 401.500000
13590 441.420000
13610 584.340000
13630 409.760000
13650 410.800000
13670 410.020000
13690 423.000000
13710 451.000000
13730 405.040000
13750 422.220000
13770 432.440000
13790 407.340000
13810 423.180000
13830 430.400000
13850 433.060000
13870 427.720000
13890 1391.840000
13910 402.540000
13930 412.640000
13950 417.540000
13970 444.320000
13990 416.460000
14010 442.180000
14030 423.120000
14050 426.400000
14070 420.320000
14090 423.080000
14110 425.440000
14130 417.980000
14150 416.300000
14170 450.660000
14190 458.880000
14210 437.900000
14230 421.600000
14250 431.880000
14270 454.820000
14290 424.040000
14310 433.920000
14330 542.240000
14350 422.020000
14370 418.580000
14390 410.680000
14410 420.040000
14430 420.640000
14450 458.640000
14470 425.300000
14490 414.620000
14510 439.380000
14530 448.560000
14550 424.380000
14570 409.580000
14590 436.160000
14610 404.860000
14630 432.140000
14650 422.780000
14670 420.060000
14690 439.900000
14710 431.780000
14730 442.920000
14750 446.360000
14770 418.940000
14790 488.100000
14810 425.600000
14830 418.400000
14850 436.380000
14870 426.660000
14890 426.780000
14910 462.340000
14930 417.820000
14950 415.340000
14970 407.760000
14990 433.160000
15010 427.980000
15030 513.140000
15050 417.960000
15070 407.460000
15090 427.960000
15110 426.000000
15130 445.820000
15150 422.820000
15170 446.760000
15190 433.700000
15210 438.580000
15230 428.040000
15250 428.620000
15270 441.420000
15290 447.300000
15310 448.960000
15330 430.840000
15350 418.960000
15370 497.980000
15390 441.380000
15410 429.300000
15430 448.800000
15450 425.840000
15470 439.480000
15490 427.460000
15510 422.100000
15530 421.400000
15550 424.540000
15570 425.180000
15590 412.240000
15610 421.200000
15630 430.280000
15650 446.080000
15670 485.780000
15690 437.060000
15710 448.440000
15730 436.340000
15750 410.920000
15770 432.980000
15790 431.400000
15810 420.620000
15830 423.760000
15850 425.720000
15870 437.800000
15890 439.160000
15910 424.000000
15930 440.860000
15950 432.240000
15970 430.660000
15990 437.820000
16010 437.920000
16030 435.280000
16050 444.340000
16070 415.340000
16090 431.500000
16110 441.760000
16130 443.860000
16150 449.240000
16170 454.240000
16190 430.800000
16210 421.100000
16230 423.860000
16250 430.280000
16270 444.860000
16290 448.820000
16310 438.220000
16330 466.500000
16350 427.220000
16370 427.140000
16390 429.320000
16410 456.880000
16430 417.260000
16450 432.660000
16470 431.560000
16490 476.560000
16510 420.220000
16530 444.840000
16550 444.540000
16570 442.500000
16590 446.280000
16610 441.420000
16630 434.520000
16650 427.800000
16670 444.880000
16690 423.240000
16710 452.820000
16730 436.740000
16750 419.340000
16770 443.900000
16790 425.980000
16810 421.860000
16830 455.180000
16850 424.060000
16870 468.040000
16890 424.980000
16910 466.780000
16930 435.540000
16950 465.760000
16970 427.560000
16990 443.080000
17010 441.840000
17030 427.720000
17050 612.820000
17070 451.320000
17090 460.300000
17110 421.620000
17130 421.960000
17150 587.400000
17170 461.660000
17190 446.060000
17210 440.880000
17230 429.340000
17250 439.320000
17270 440.720000
17290 441.460000
17310 444.260000
17330 430.320000
17350 427.620000
17370 452.420000
17390 448.660000
17410 434.820000
17430 580.880000
17450 457.920000
17470 453.400000
17490 439.480000
17510 443.200000
17530 435.220000
17550 443.900000
17570 466.280000
17590 432.400000
17610 481.320000
17630 424.180000
17650 451.440000
17670 450.760000
17690 436.480000
17710 430.900000
17730 452.700000
17750 450.600000
17770 429.980000
17790 455.100000
17810 457.940000
17830 436.140000
17850 430.600000
17870 457.260000
17890 432.440000
17910 460.340000
17930 457.700000
17950 455.900000
17970 440.460000
17990 438.160000
18010 453.220000
18030 471.200000
18050 440.920000
18070 445.260000
18090 457.940000
18110 432.560000
18130 459.080000
18150 442.520000
18170 469.620000
18190 441.440000
18210 452.960000
18230 483.220000
18250 427.640000
18270 429.720000
18290 462.700000
18310 435.880000
18330 462.660000
18350 457.460000
18370 460.820000
18390 430.200000
18410 450.780000
18430 463.380000
18450 432.360000
18470 437.620000
18490 441.680000
18510 457.040000
18530 432.460000
18550 445.880000
18570 530.940000
18590 456.300000
18610 440.320000
18630 460.080000
18650 439.440000
18670 442.560000
18690 460.440000
18710 427.340000
18730 453.740000
18750 434.520000
18770 439.940000
18790 448.320000
18810 463.080000
18830 419.620000
18850 482.820000
18870 444.680000
18890 462.560000
18910 481.880000
18930 442.780000
18950 463.360000
18970 453.500000
18990 465.200000
19010 452.260000
19030 454.700000
19050 444.320000
19070 472.940000
19090 445.860000
19110 447.960000
19130 432.240000
19150 468.320000
19170 455.780000
19190 431.660000
19210 478.880000
19230 435.620000
19250 445.880000
19270 442.000000
19290 445.020000
19310 439.780000
19330 481.260000
19350 486.520000
19370 470.300000
19390 431.260000
19410 449.040000
19430 537.580000
19450 439.340000
19470 461.600000
19490 466.500000
19510 426.100000
19530 445.660000
19550 447.740000
19570 454.660000
19590 431.100000
19610 461.500000
19630 465.900000
19650 461.100000
19670 470.480000
19690 489.480000
19710 441.660000
19730 464.160000
19750 457.420000
19770 491.360000
19790 443.320000
19810 457.620000
19830 431.180000
19850 442.540000
19870 469.960000
19890 461.260000
19910 449.460000
19930 433.380000
19950 446.340000
19970 451.660000
19990 452.820000
20010 443.680000
20030 468.600000
20050 474.580000
20070 452.800000
20090 469.740000
20110 463.480000
20130 454.900000
20150 455.460000
20170 468.600000
20190 446.740000
20210 457.220000
20230 489.700000
20250 438.400000
20270 463.880000
20290 428.420000
20310 472.420000
20330 475.460000
20350 455.220000
20370 461.160000
20390 456.960000
20410 437.300000
20430 465.280000
20450 521.580000
20470 450.560000
20490 463.180000
20510 458.920000
20530 444.360000
20550 472.440000
20570 465.120000
20590 465.360000
20610 467.960000
20630 484.720000
20650 459.860000
20670 460.360000
20690 449.040000
20710 447.460000
20730 445.360000
20750 451.780000
20770 450.440000
20790 458.720000
20810 462.080000
20830 451.360000
20850 467.360000
20870 563.020000
20890 451.020000
20910 444.140000
20930 481.320000
20950 446.240000
20970 462.600000
20990 432.980000
21010 473.400000
21030 453.060000
21050 428.060000
21070 451.240000
21090 468.580000
21110 594.180000
21130 457.300000
21150 466.220000
21170 446.120000
21190 463.600000
21210 438.740000
21230 428.480000
21250 465.080000
21270 466.740000
21290 494.820000
21310 469.540000
21330 448.680000
21350 502.040000
21370 476.280000
21390 491.340000
21410 479.480000
21430 439.320000
21450 485.480000
21470 446.780000
21490 455.220000
21510 454.660000
21530 451.080000
21550 468.080000
21570 468.000000
21590 458.920000
21610 477.640000
21630 469.220000
21650 454.980000
21670 479.160000
21690 479.900000
21710 447.960000
21730 479.880000
21750 465.860000
21770 441.520000
21790 452.400000
21810 452.840000
21830 457.540000
21850 460.480000
21870 450.640000
21890 456.240000
21910 433.860000
21930 462.500000
21950 447.800000
21970 475.400000
21990 480.220000
22010 443.500000
22030 443.540000
22050 467.100000
22070 455.520000
22090 472.880000
22110 456.220000
22130 468.340000
22150 488.760000
22170 453.920000
22190 469.600000
22210 467.880000
22230 480.280000
22250 457.340000
22270 460.800000
22290 485.500000
22310 471.740000
22330 463.040000
22350 465.260000
22370 478.600000
22390 452.640000
22410 451.440000
22430 442.600000
22450 459.620000
22470 475.040000
22490 467.960000
22510 454.040000
22530 488.260000
22550 464.440000
22570 441.480000
22590 463.160000
22610 444.360000
22630 450.380000
22650 454.380000
22670 454.720000
22690 484.580000
22710 469.960000
22730 465.860000
22750 457.880000
22770 476.820000
22790 483.340000
22810 470.020000
22830 479.680000
22850 459.020000
22870 459.860000
22890 484.760000
22910 457.120000
22930 495.040000
22950 439.820000
22970 468.440000
22990 463.540000
23010 492.160000
23030 471.420000
23050 482.760000
23070 498.360000
23090 442.520000
23110 454.060000
23130 485.380000
23150 466.820000
23170 466.700000
23190 465.820000
23210 464.220000
23230 447.280000
23250 456.360000
23270 471.960000
23290 448.140000
23310 468.760000
23330 445.640000
23350 471.900000
23370 488.060000
23390 468.980000
23410 458.700000
23430 477.060000
23450 477.900000
23470 470.700000
23490 498.020000
23510 486.900000
23530 439.240000
23550 455.600000
23570 446.000000
23590 467.880000
23610 468.280000
23630 447.440000
23650 502.660000
23670 453.140000
23690 478.060000
23710 479.260000
23730 481.280000
23750 477.280000
23770 470.240000
23790 454.800000
23810 456.340000
23830 448.640000
23850 472.940000
23870 466.140000
23890 487.720000
23910 483.120000
23930 486.900000
23950 499.280000
23970 467.480000
23990 484.080000
24010 486.260000
24030 482.680000
24050 500.860000
24070 463.580000
24090 476.160000
24110 475.100000
24130 499.700000
24150 464.360000
24170 459.500000
24190 485.760000
24210 493.780000
24230 470.680000
24250 478.120000
24270 457.380000
24290 464.720000
24310 479.300000
24330 470.580000
24350 484.300000
24370 471.120000
24390 490.960000
24410 490.420000
24430 455.680000
24450 455.520000
24470 458.540000
24490 458.200000
24510 463.180000
24530 459.020000
24550 467.640000
24570 474.840000
24590 500.860000
24610 473.620000
24630 470.440000
24650 482.220000
24670 469.540000
24690 468.060000
24710 477.240000
24730 505.300000
24750 486.920000
24770 447.620000
24790 490.920000
24810 460.140000
24830 486.620000
24850 489.880000
24870 474.160000
24890 493.880000
24910 462.740000
24930 488.560000
24950 451.220000
24970 506.260000
24990 467.160000
25010 464.240000
25030 470.280000
25050 478.760000
25070 476.160000
25090 480.020000
25110 454.500000
25130 474.340000
25150 500.080000
25170 490.360000
25190 468.000000
25210 464.460000
25230 513.360000
25250 472.320000
25270 472.560000
25290 470.640000
25310 496.420000
25330 499.320000
25350 486.800000
25370 480.440000
25390 472.240000
25410 471.020000
25430 494.740000
25450 486.180000
25470 502.420000
25490 463.780000
25510 485.240000
25530 470.360000
25550 496.740000
25570 479.480000
25590 505.760000
25610 481.020000
25630 489.420000
25650 473.720000
25670 466.400000
25690 464.640000
25710 477.980000
25730 476.560000
25750 490.300000
25770 477.700000
25790 457.680000
25810 465.320000
25830 479.000000
25850 477.960000
25870 467.000000
25890 470.080000
25910 497.880000
25930 487.340000
25950 478.900000
25970 471.580000
25990 473.360000
26010 460.320000
26030 489.560000
26050 477.240000
26070 464.360000
26090 488.140000
26110 469.440000
26130 486.020000
26150 490.580000
26170 471.460000
26190 485.940000
26210 478.300000
26230 473.800000
26250 484.160000
26270 488.160000
26290 490.780000
26310 491.040000
26330 516.540000
26350 631.500000
26370 482.840000
26390 468.120000
26410 464.680000
26430 513.580000
26450 501.200000
26470 463.320000
26490 502.460000
26510 486.640000
26530 501.400000
26550 520.220000
26570 462.800000
26590 494.060000
26610 461.740000
26630 518.980000
26650 489.880000
26670 480.280000
26690 476.620000
26710 507.700000
26730 498.080000
26750 507.400000
26770 463.480000
26790 478.180000
26810 488.160000
26830 487.120000
26850 497.280000
26870 476.800000
26890 487.020000
26910 680.200000
26930 483.960000
26950 527.040000
26970 494.220000
26990 489.240000
27010 502.340000
27030 501.740000
27050 491.040000
27070 484.220000
27090 480.220000
27110 474.600000
27130 494.800000
27150 508.100000
27170 481.640000
27190 501.540000
27210 474.580000
27230 481.040000
27250 474.460000
27270 463.080000
27290 485.120000
27310 513.640000
27330 493.020000
27350 489.520000
27370 489.280000
27390 491.180000
27410 482.440000
27430 487.260000
27450 463.100000
27470 481.420000
27490 505.180000
27510 474.400000
27530 448.000000
27550 468.400000
27570 481.160000
27590 471.600000
27610 487.020000
27630 476.860000
27650 475.740000
27670 490.800000
27690 494.940000
27710 488.220000
27730 487.780000
27750 477.080000
27770 531.160000
27790 488.720000
27810 484.740000
27830 499.560000
27850 599.360000
27870 489.680000
27890 484.520000
27910 504.660000
27930 480.260000
27950 472.540000
27970 502.620000
27990 485.820000
28010 494.200000
28030 473.480000
28050 525.580000
28070 499.260000
28090 475.100000
28110 489.420000
28130 488.400000
28150 477.760000
28170 520.520000
28190 492.700000
28210 536.680000
28230 492.080000
28250 483.500000
28270 471.960000
28290 489.300000
28310 512.580000
28330 461.980000
28350 491.500000
28370 496.480000
28390 546.580000
28410 482.880000
28430 493.260000
28450 469.660000
28470 506.400000
28490 476.560000
28510 487.320000
28530 482.620000
28550 501.160000
28570 485.340000
28590 483.860000
28610 471.380000
28630 494.620000
28650 477.860000
28670 496.520000
28690 479.540000
28710 468.200000
28730 465.980000
28750 477.300000
28770 495.100000
28790 486.920000
28810 501.300000
28830 489.380000
28850 497.200000
28870 481.480000
28890 479.300000
28910 467.020000
28930 477.640000
28950 480.760000
28970 483.040000
28990 477.840000
29010 470.120000
29030 499.600000
29050 485.180000
29070 518.100000
29090 498.260000
29110 508.980000
29130 501.940000
29150 468.160000
29170 478.060000
29190 482.580000
29210 502.220000
29230 491.440000
29250 469.240000
29270 498.680000
29290 481.880000
29310 490.100000
29330 508.060000
29350 488.860000
29370 508.680000
29390 473.160000
29410 482.720000
29430 486.560000
29450 536.160000
29470 482.300000
29490 483.660000
29510 488.600000
29530 485.700000
29550 486.500000
29570 487.820000
29590 500.160000
29610 532.240000
29630 502.340000
29650 470.680000
29670 471.060000
29690 468.040000
29710 475.860000
29730 543.100000
29750 506.560000
29770 498.400000
29790 484.440000
29810 496.920000
29830 512.540000
29850 477.500000
29870 478.720000
29890 522.820000
29910 509.900000
29930 490.900000
29950 464.640000
29970 510.420000
29990 517.780000
30010 508.900000
30030 519.640000
30050 489.980000
30070 489.920000
30090 490.060000
30110 495.080000
30130 477.520000
30150 518.940000
30170 479.440000
30190 483.620000
30210 477.900000
30230 495.820000
30250 497.260000
30270 496.120000
30290 492.840000
30310 492.060000
30330 510.600000
30350 535.200000
30370 488.360000
30390 499.940000
30410 484.580000
30430 505.240000
30450 529.340000
30470 502.760000
30490 458.620000
30510 493.240000
30530 496.980000
30550 479.780000
30570 482.660000
30590 527.200000
30610 500.140000
30630 481.520000
30650 498.760000
30670 490.940000
30690 479.320000
30710 492.120000
30730 499.180000
30750 519.200000
30770 511.140000
30790 520.380000
30810 479.040000
30830 511.120000
30850 501.460000
30870 523.740000
30890 478.200000
30910 476.760000
30930 515.540000
30950 511.900000
30970 498.660000
30990 500.300000
31010 501.160000
31030 501.460000
31050 485.940000
31070 461.280000
31090 509.880000
31110 493.280000
31130 493.620000
31150 482.660000
31170 502.780000
31190 486.620000
31210 501.560000
31230 473.160000
31250 541.120000
31270 480.960000
31290 501.580000
31310 472.520000
31330 492.000000
31350 511.300000
31370 484.680000
31390 480.580000
31410 511.460000
31430 490.920000
31450 485.240000
31470 475.180000
31490 492.600000
31510 469.600000
31530 512.160000
31550 497.180000
31570 512.980000
31590 480.900000
31610 513.380000
31630 491.720000
31650 500.320000
31670 506.400000
31690 494.500000
31710 488.460000
31730 501.980000
31750 502.040000
31770 487.420000
31790 477.860000
31810 488.220000
31830 481.860000
31850 513.600000
31870 477.140000
31890 491.980000
31910 533.040000
31930 472.640000
31950 493.220000
31970 504.300000
31990 494.620000
32010 500.580000
32030 520.760000
32050 523.580000
32070 505.120000
32090 489.500000
32110 511.980000
32130 491.820000
32150 498.480000
32170 501.560000
32190 497.140000
32210 501.360000
32230 476.760000
32250 473.580000
32270 506.380000
32290 500.040000
32310 497.160000
32330 495.020000
32350 498.660000
32370 487.360000
32390 521.760000
32410 469.680000
32430 507.620000
32450 502.760000
32470 522.100000
32490 526.420000
32510 567.100000
32530 506.620000
32550 494.120000
32570 491.040000
32590 525.640000
32610 469.740000
32630 467.260000
32650 513.820000
32670 504.080000
32690 502.740000
32710 494.300000
32730 510.380000
32750 511.640000
32770 549.260000
32790 505.960000
32810 521.420000
32830 488.120000
32850 489.140000
32870 477.640000
32890 501.920000
32910 498.700000
32930 495.940000
32950 496.620000
32970 509.700000
32990 486.260000
33010 501.440000
33030 511.240000
33050 505.780000
33070 514.900000
33090 509.020000
33110 520.760000
33130 520.480000
33150 522.360000
33170 516.580000
33190 492.940000
33210 498.000000
33230 490.540000
33250 498.540000
33270 472.560000
33290 520.660000
33310 479.820000
33330 503.600000
33350 514.160000
33370 460.740000
33390 498.000000
33410 505.820000
33430 524.620000
33450 528.040000
33470 494.880000
33490 549.420000
33510 500.600000
33530 514.700000
33550 476.960000
33570 489.400000
33590 519.860000
33610 498.420000
33630 505.600000
33650 623.200000
33670 518.160000
33690 507.060000
33710 505.740000
33730 506.640000
33750 516.940000
33770 613.920000
33790 514.800000
33810 510.720000
33830 542.320000
33850 525.960000
33870 477.120000
33890 538.040000
33910 497.960000
33930 506.820000
33950 525.480000
33970 501.920000
33990 495.320000
34010 503.400000
34030 490.320000
34050 495.840000
34070 528.740000
34090 550.960000
34110 474.360000
34130 501.260000
34150 488.180000
34170 511.500000
34190 504.320000
34210 502.000000
34230 504.080000
34250 525.440000
34270 478.280000
34290 503.980000
34310 507.220000
34330 522.140000
34350 496.820000
34370 505.300000
34390 526.660000
34410 494.520000
34430 552.400000
34450 522.780000
34470 517.860000
34490 490.760000
34510 507.520000
34530 497.480000
34550 521.660000
34570 507.880000
34590 489.520000
34610 500.040000
34630 493.580000
34650 505.820000
34670 532.200000
34690 573.220000
34710 509.480000
34730 547.320000
34750 502.000000
34770 505.120000
34790 528.220000
34810 492.020000
34830 523.140000
34850 506.440000
34870 514.020000
34890 508.680000
34910 514.300000
34930 515.600000
34950 503.420000
34970 483.880000
34990 514.200000
35010 502.680000
35030 504.180000
35050 492.240000
35070 556.600000
35090 497.220000
35110 477.160000
35130 477.940000
